name,task,channel,avg,slope,variance,skewness,kurtosis,max,min,sum
name_2,B,10,-0.000408181,-1.1026E-05,1.34841E-07,-0.027845388,1.427155275,7.67322E-05,-0.000922182,-0.037552656
name_2,B,11,-0.000198624,-7.21238E-06,4.52085E-08,-0.169839786,1.311126353,5.30152E-05,-0.000495521,-0.018273408
name_2,B,12,-0.000232363,-8.17145E-06,5.26826E-08,-0.308933107,1.376016828,2.04199E-05,-0.000563634,-0.021377394
name_2,B,13,8.48804E-05,-5.44894E-06,7.59294E-08,-0.0440219,1.583878904,0.000474065,-0.000318911,0.007808998
name_2,B,14,-0.000185396,-6.11045E-06,3.65348E-08,0.085589424,1.373482358,8.07176E-05,-0.000434333,-0.017056397
name_2,B,15,-5.89165E-05,-3.12124E-06,1.075E-08,0.069304604,1.430523665,8.89288E-05,-0.000194709,-0.005420322
name_3,B,1,-0.000602399,-5.68908E-05,3.80586E-06,-0.143060897,1.517554594,0.001999069,-0.00334967,-0.055420736
name_3,B,2,-0.001232172,-3.59146E-05,1.2122E-06,0.361583157,1.449638199,0.00048375,-0.002445625,-0.113359796
name_3,B,3,-0.000623465,-1.19461E-05,3.53315E-07,-0.064643993,1.603774337,0.000247458,-0.001501265,-0.057358762
name_3,B,4,-0.000407542,-1.35254E-05,2.21588E-07,0.359422635,1.609585466,0.000353642,-0.000987123,-0.037493872
name_3,B,5,-0.000614413,-1.8075E-05,3.1033E-07,0.333303542,1.440028694,0.000244397,-0.001245052,-0.056525978
name_3,B,6,-0.000749559,-1.72971E-05,2.56751E-07,0.450398891,1.499300399,2.57456E-05,-0.001285218,-0.068959458
name_3,B,7,-0.000639451,-2.26974E-05,4.17508E-07,-0.01574429,1.51046333,0.000256239,-0.001727592,-0.058829498
name_3,B,8,-0.000211422,-9.59972E-06,8.80619E-08,0.037862276,1.375340279,0.000200967,-0.000577057,-0.019450829
name_3,B,9,-0.0004643,-1.42691E-05,1.84538E-07,0.144407169,1.338644719,0.000137299,-0.000993452,-0.042715636
name_3,B,10,-0.000554117,-1.98846E-05,3.27677E-07,0.046592883,1.418163789,0.000245494,-0.001403938,-0.050978773
