name,task,channel,avg,slope,variance,skewness,kurtosis,max,min,sum
name_3,A,5,0.001028404,7.63957E-06,1.00189E-06,0.625989963,2.284010427,0.003123358,-0.000384235,0.262243025
name_3,A,6,-0.000212475,6.83807E-06,8.09303E-07,0.447731506,1.849632473,0.001498929,-0.001419498,-0.054181073
name_3,A,7,0.000507503,1.69474E-05,2.72823E-06,0.201471899,1.578149814,0.00316247,-0.001537537,0.129413253
name_3,A,8,0.000118189,2.82137E-06,3.53433E-07,1.095075058,2.961289194,0.001495346,-0.000551465,0.030138071
name_3,A,9,9.40201E-05,5.05044E-06,7.08093E-07,0.818962716,2.443434951,0.001938414,-0.000952943,0.023975137
name_3,A,10,0.000591852,1.15787E-05,1.48993E-06,0.338166586,1.662258468,0.002764432,-0.000858626,0.150922348
name_3,A,11,0.000810682,1.59709E-05,2.37326E-06,0.162297918,1.541362317,0.003360103,-0.001171274,0.206723842
name_3,A,12,-0.000231252,5.4602E-06,1.46045E-06,-0.110465576,2.265425053,0.00189598,-0.002493871,-0.058969345
name_3,A,13,0.000574239,9.66135E-06,1.3784E-06,0.337430078,1.99682727,0.00280149,-0.001283181,0.146430862
name_3,A,14,4.85054E-05,4.43146E-06,6.91947E-07,-0.248561619,2.401157889,0.001450598,-0.001606446,0.012368876
name_3,A,15,0.000566895,-2.05925E-06,2.04473E-06,0.032678821,2.431540459,0.003199517,-0.002737788,0.144558287
name_3,C,1,0.000810029,-5.25885E-06,1.51465E-05,0.452286509,2.115036355,0.008337443,-0.005045408,0.206557378
name_3,C,2,0.004636757,2.5601E-05,1.8015E-05,-0.942620225,3.069746833,0.010779545,-0.005160138,1.182372978
name_3,C,3,-0.000156166,1.8459E-06,1.5438E-06,-0.230354799,2.51612945,0.002114491,-0.002832015,-0.039822345
name_3,C,4,-0.000657856,-7.49665E-06,1.12977E-06,1.118366051,3.033197989,0.001887526,-0.001686166,-0.167753287
name_3,C,5,0.000593447,3.95857E-06,1.67462E-06,-0.571809071,3.141577562,0.00289375,-0.002418915,0.151328881
name_3,C,6,-0.000146873,9.90223E-06,1.0204E-06,-0.896567149,2.810588832,0.001214016,-0.002436831,-0.037452495
name_3,C,7,0.002214109,2.56716E-05,4.55114E-06,-0.743960702,2.139073202,0.004450672,-0.002022898,0.564597901
name_3,C,8,-0.000393726,1.10525E-06,2.63578E-07,-0.447476905,2.385675143,0.00066668,-0.001506626,-0.100400057
name_3,C,9,-0.000309699,7.35728E-06,7.2054E-07,-1.273811318,3.536203505,0.001155237,-0.002422826,-0.078973158
name_3,C,10,0.001369895,1.62973E-05,1.93156E-06,-0.967975501,2.660499213,0.002943964,-0.001682727,0.349323349
name_3,C,11,0.000684898,1.41887E-05,1.761E-06,-1.205959646,3.132483334,0.002054751,-0.002430472,0.174649056
