name,task,channel,avg,slope,variance,skewness,kurtosis,max,min,sum
name_6,C,2,-0.000180775,-1.69E-06,5.25E-07,0.437696293,3.119719426,0.001533755,-0.001566243,-0.091833803
name_6,C,3,0.000633976,1.80E-06,3.88E-07,-0.577545872,3.113363571,0.001807813,-0.000947597,0.322059712
name_6,C,4,-0.001520245,-1.28E-06,3.12E-07,0.840895953,3.718655803,0.000286612,-0.002476197,-0.772284529
name_6,C,5,5.82E-05,2.32E-06,3.76E-07,-0.154913835,2.475715975,0.001306406,-0.001187327,0.029578875
name_6,C,6,0.00039752,3.42E-06,5.18E-07,-0.203802501,2.223645316,0.001745614,-0.001168495,0.201940394
name_6,C,7,-0.000371129,1.83E-06,3.71E-07,-0.859448057,3.243195863,0.000591257,-0.002024142,-0.188533426
name_6,C,8,0.000559617,2.62E-06,3.41E-07,-0.197497854,1.993893125,0.001667487,-0.000567618,0.284285552
name_6,C,9,0.000412632,1.85E-06,2.60E-07,-0.256385887,2.034618354,0.001250053,-0.000605203,0.209616986
name_6,C,10,-0.000930967,-1.23E-07,2.51E-07,-0.233384684,2.476857999,0.00040028,-0.001962238,-0.472931111
name_6,C,11,-0.000172454,8.68E-07,8.71E-08,0.098712507,2.221663438,0.000432949,-0.000724015,-0.087606495
name_6,C,12,0.000291824,2.81E-06,4.02E-07,-0.455579419,2.200896085,0.00126995,-0.001157172,0.14824654
name_6,C,13,-0.000935526,4.36E-06,8.51E-07,-0.046399718,2.37989517,0.000826767,-0.002642001,-0.475247405
name_6,C,14,-6.68E-05,2.35E-06,2.57E-07,0.227573325,3.162058857,0.001196708,-0.001160374,-0.033916649
name_6,C,15,-0.001295248,1.48E-06,3.64E-07,0.820594335,3.333532383,0.000476982,-0.002196797,-0.657986066
name_6,B,1,0.000402489,2.39E-06,1.36E-07,-0.147643715,1.590050456,0.001036256,-0.00019635,0.204464402
name_6,B,2,0.001627731,5.34E-06,1.29E-06,-0.812966827,2.607623945,0.00299868,-0.000896601,0.826887197
name_6,B,3,-8.56E-06,1.91E-06,2.49E-07,0.258252826,2.1303148,0.000904979,-0.000887016,-0.004346905
name_6,B,4,0.001715106,5.11E-06,9.15E-07,-1.119352565,2.688197471,0.002650295,-0.000406429,0.871273946
name_6,B,5,0.001074723,4.66E-06,5.57E-07,-0.367985739,2.195611859,0.002266862,-0.000400166,0.545959513
name_6,B,6,0.000827256,5.28E-06,7.05E-07,0.356387314,2.609528053,0.002553818,-0.000703557,0.420246153
name_6,B,7,0.002217178,8.75E-06,1.99E-06,-0.764366665,2.265418265,0.004017651,-0.000761485,1.126326479
name_6,B,8,0.000405773,5.45E-06,7.71E-07,0.371032485,2.014527019,0.002110237,-0.000952835,0.206132639
name_6,B,9,0.00059378,2.02E-06,1.82E-07,-0.409838861,2.992386461,0.001470579,-0.000349012,0.301640479
name_6,B,10,0.001656974,8.50E-06,1.64E-06,-0.177220728,1.907701198,0.003728707,-0.000555226,0.841742843
name_6,B,11,0.001900242,7.74E-06,1.44E-06,-0.674877829,2.344166836,0.003540102,-0.000551329,0.965322898
name_6,B,12,0.000735174,4.31E-06,4.92E-07,-0.528958921,2.641430005,0.001826923,-0.000853692,0.373468332
name_6,B,13,0.002387109,8.34E-06,1.93E-06,-0.878969146,2.534799956,0.004061615,-0.000794262,1.212651332
name_6,B,14,0.000584648,4.41E-06,5.16E-07,-0.180734935,2.581379315,0.001896886,-0.000948146,0.297001132
name_6,B,15,0.002516521,1.07E-05,2.75E-06,-0.528058923,2.142997113,0.00487275,-0.000800787,1.27839284
name_6,A,1,0.00156622,9.10E-06,2.06E-06,0.147486146,1.39746835,0.00380034,-0.000427485,0.795639671
name_6,A,2,0.001977594,1.55E-05,6.42E-06,0.541971806,1.716069794,0.006175253,-0.000960546,1.004617877
name_6,A,3,-0.0003112,5.30E-06,1.49E-06,0.549929857,2.226532159,0.002162198,-0.002336589,-0.158089742
name_6,A,4,0.001719901,9.77E-06,2.32E-06,0.1001914,1.301297927,0.003777073,-0.000346076,0.873709775
name_6,A,5,0.001487139,9.41E-06,2.27E-06,0.12048772,1.383769871,0.003680191,-0.000728602,0.755466645
name_6,A,6,0.001052886,8.02E-06,2.00E-06,0.123344009,1.579244491,0.00337662,-0.001118969,0.534866134
name_6,A,7,0.001925262,1.19E-05,3.55E-06,0.064954988,1.242587063,0.004509912,-0.000646553,0.978033218
name_6,A,8,0.001038152,9.05E-06,2.18E-06,0.179951946,1.396409028,0.003188649,-0.001071806,0.527381411
name_6,A,9,0.000542994,5.35E-06,1.10E-06,-0.294829944,1.907292512,0.002097489,-0.001468073,0.275840864
name_6,A,10,0.00102618,8.54E-06,1.87E-06,0.251260503,1.338026856,0.003001176,-0.000595659,0.521299605
name_6,A,11,0.001460738,9.37E-06,2.24E-06,0.028464854,1.456275625,0.003597176,-0.000945677,0.742054866
name_6,A,12,0.000625426,6.51E-06,1.25E-06,0.113230856,1.617214146,0.00247365,-0.001230358,0.317716345
name_6,A,13,0.002483664,1.19E-05,3.22E-06,0.103366486,1.807562825,0.005667644,-7.73E-05,1.261701438
name_6,A,14,0.001622335,8.43E-06,1.72E-06,0.180981962,1.674603749,0.003594834,-0.000460672,0.82414632
name_6,A,15,0.002674765,1.29E-05,4.32E-06,0.061055775,1.170439598,0.005247146,-0.000172269,1.358780399
name_8,A,1,-0.000497594,5.91E-06,2.08E-06,0.34318779,1.898665022,0.002310859,-0.002575966,-0.252777608
name_8,A,2,-0.00272948,5.73E-06,4.92E-06,0.116966674,1.618744609,0.001037311,-0.006068114,-1.386575606
name_8,A,3,-0.003375982,-2.70E-06,3.08E-06,0.15948477,1.911106541,0.000337941,-0.006245293,-1.714998771
name_8,A,4,-0.001984728,1.20E-06,2.15E-06,-0.232720939,1.820728818,4.26E-05,-0.004671535,-1.008241989
name_8,A,5,-0.002638646,-4.14E-07,2.55E-06,-0.249783343,2.235480023,0.00025105,-0.005832409,-1.340432173
name_8,A,6,-0.003843732,-9.93E-06,4.90E-06,0.384157573,1.832464773,0.000194176,-0.006691636,-1.952615854
name_8,A,7,-0.000341607,1.01E-05,4.01E-06,0.588264252,2.080872816,0.003723215,-0.003268542,-0.173536602
name_8,A,8,-0.00114666,6.15E-06,3.47E-06,1.105523853,3.805527324,0.003708611,-0.003876877,-0.582503294
name_8,A,9,-0.002089706,-1.27E-06,2.18E-06,0.087005315,1.887095177,0.000565577,-0.004361808,-1.061570764
name_8,A,10,-0.001274647,8.50E-06,5.02E-06,0.652163214,1.991321606,0.003093252,-0.004103057,-0.647520789
name_8,A,11,-0.003615808,2.54E-06,6.35E-06,0.051954739,1.794365782,0.000588208,-0.007541248,-1.836830563
name_8,A,12,-0.001916193,1.48E-06,1.80E-06,0.312219628,2.275978447,0.000722245,-0.004167986,-0.973425882
name_8,A,13,-0.005022046,-1.60E-06,7.75E-06,-0.058073194,1.721281422,0.000243347,-0.009025074,-2.551199554
name_8,A,14,-0.007315945,-9.24E-06,1.32E-05,0.032212202,2.134519212,0.000585399,-0.01335,-3.716499843
name_8,A,15,-0.003405831,-2.18E-06,2.79E-06,-0.032404364,2.030527811,0.000303789,-0.005997506,-1.730162052
name_8,C,1,-0.001145782,-3.95E-06,4.61E-07,-0.106104476,2.049136724,0.000150129,-0.002345427,-0.582057214
name_8,C,2,-0.002521024,-6.09E-06,1.12E-06,1.020334412,3.339329322,0.000205552,-0.003888639,-1.280680126
name_8,C,3,-0.000134519,5.88E-07,4.10E-08,-0.256904229,2.41266576,0.000440569,-0.00056849,-0.068335856
name_8,C,4,-0.00208223,-8.73E-06,1.80E-06,-0.005463395,1.991833181,0.000517591,-0.004190138,-1.057772833
name_8,C,5,-0.001259321,-4.02E-06,4.25E-07,0.575835943,2.600697686,0.000247654,-0.002125627,-0.639735107
name_8,C,6,0.000397654,1.45E-06,9.15E-08,-0.724457284,2.693584348,0.000816675,-0.000336949,0.202008461
name_8,C,7,-0.001223445,-4.64E-06,6.37E-07,0.259248207,2.312554546,0.000575035,-0.002491706,-0.621509904
name_8,C,8,-0.000654945,-2.30E-06,2.24E-07,0.267430914,2.649186544,0.000424602,-0.001524867,-0.332712122
name_8,C,9,-0.001255507,-3.24E-06,3.99E-07,0.518139692,2.432104269,8.25E-05,-0.002171951,-0.637797532
name_8,C,10,-0.002449679,-7.03E-06,1.28E-06,0.895479398,3.097243071,0.000229016,-0.004026121,-1.244437005
name_8,C,11,-0.00267966,-7.31E-06,1.52E-06,0.797223055,2.522264885,3.72E-05,-0.004114994,-1.361267056
name_8,C,12,-0.002197254,-6.28E-06,1.07E-06,0.775628054,2.330241182,6.48E-06,-0.003300499,-1.116204964
name_8,C,13,-0.004215654,-1.24E-05,3.97E-06,0.850392015,2.684119258,0.000282759,-0.006723949,-2.141552067
name_8,C,14,-0.003345753,-8.91E-06,2.19E-06,0.980369475,2.781891905,2.18E-05,-0.004779971,-1.699642575
name_8,C,15,-0.002290185,-6.22E-06,1.11E-06,0.937784332,2.869453419,0.000141926,-0.003428673,-1.163413944
name_8,B,1,-0.000136114,-2.50E-06,2.79E-07,-0.096762619,2.885276404,0.000988239,-0.001533576,-0.069146087
name_8,B,2,0.000401529,-2.05E-06,6.62E-07,-0.576342454,3.142067802,0.001692453,-0.00200834,0.203976849
name_8,B,3,-0.000729048,-1.16E-06,1.25E-07,0.330806553,2.688532045,4.09E-05,-0.001410842,-0.370356247
name_8,B,4,1.79E-05,-5.23E-06,9.01E-07,0.250920527,2.549127484,0.001984381,-0.002189323,0.00907548
name_8,B,5,-0.000322754,-4.39E-06,6.04E-07,0.079412181,1.812026125,0.001054004,-0.001879327,-0.163959081
name_8,B,6,-0.002587922,-5.32E-06,7.89E-07,1.284833425,4.126390253,3.82E-05,-0.0036993,-1.314664221
name_8,B,7,-0.000264079,-4.08E-06,7.18E-07,0.408750476,3.709464503,0.001847408,-0.002567403,-0.134152249
name_8,B,8,-0.002078032,-6.19E-06,1.06E-06,0.941714598,2.751164122,0.000412914,-0.003222655,-1.055640116
name_8,B,9,-0.003579878,-8.13E-06,1.79E-06,1.177593143,3.421750168,5.37E-05,-0.004983142,-1.818577848
name_8,B,10,-0.000575912,-3.77E-06,7.99E-07,1.215458073,3.708260836,0.001910149,-0.001675719,-0.292563485
name_8,B,11,-0.002683424,-7.14E-06,1.56E-06,1.180229711,2.973168707,0.000263486,-0.003832185,-1.363179338
name_8,B,12,-0.003385495,-8.94E-06,2.16E-06,0.901653547,2.425134323,3.15E-05,-0.00496004,-1.719831258
name_8,B,13,-0.001120504,-4.86E-06,1.08E-06,1.068917973,3.144785869,0.001535069,-0.002376673,-0.569215944
name_8,B,14,-0.001010296,-2.63E-06,5.48E-07,-0.257293209,1.884467908,0.000149092,-0.00231483,-0.513230147
name_8,B,15,-0.000634687,-2.05E-06,2.29E-07,0.08571165,1.924348286,0.000268386,-0.001307239,-0.322421064
name_7,A,1,0.001868204,-1.76E-06,6.09E-07,0.252130206,3.50108624,0.003584481,-8.11E-05,0.949047449
name_7,A,2,-5.15E-06,-4.19E-06,5.07E-07,-0.427044205,1.88305731,0.00102842,-0.00165852,-0.002615276
name_7,A,3,5.37E-05,-7.93E-07,4.50E-08,1.261112564,3.829873638,0.000663779,-0.000181139,0.027271334
name_7,A,4,-0.000377289,-3.28E-06,2.96E-07,0.877669566,2.743371701,0.000918883,-0.001269757,-0.191662589
name_7,A,5,-0.000195331,-1.77E-06,1.26E-07,0.729086934,3.442367935,0.000727325,-0.000802077,-0.099228282
name_7,A,6,0.000209063,-5.92E-07,2.71E-08,0.775575395,3.281097775,0.000652715,-9.80E-05,0.106204003
name_7,A,7,0.000316219,-1.86E-07,4.44E-08,-0.146419795,2.917051195,0.000767193,-0.00030883,0.160639387
name_7,A,8,0.000504248,2.66E-07,1.86E-08,-1.705442108,8.130223883,0.000764291,-0.000111866,0.256157842
name_7,A,9,0.000142088,-1.21E-09,1.81E-08,0.348357902,2.947347699,0.000480351,-9.51E-05,0.072180587
name_7,A,10,0.001509957,3.39E-06,3.27E-07,-0.711447611,3.115456205,0.00235851,-8.95E-05,0.76705828
name_7,A,11,0.000978243,2.09E-06,1.45E-07,-0.728483927,3.307761993,0.00156124,-7.61E-05,0.49694769
name_7,A,12,0.000102867,-4.91E-07,2.77E-08,0.844014947,4.922394924,0.000587916,-0.000372895,0.052256521
name_7,A,13,0.001259027,1.43E-06,1.72E-07,-0.970196333,4.206522723,0.001812213,-7.92E-05,0.639585583
name_7,A,14,0.000534076,-5.94E-07,5.46E-08,0.255328695,4.516637029,0.001169635,-0.000103955,0.271310662
name_7,A,15,-8.59E-05,-3.48E-06,3.04E-07,0.16901207,1.863541505,0.000923059,-0.001065945,-0.043639808
name_7,B,1,-0.000230635,-1.26E-06,3.39E-07,0.537230609,2.460626931,0.001136759,-0.001161066,-0.117162727
name_7,B,2,0.000599434,-4.79E-06,8.46E-07,-0.343375979,1.536991407,0.00187804,-0.0008645,0.304512325
name_7,B,3,-0.000287642,-1.06E-06,9.19E-08,0.529116697,2.395716858,0.000405887,-0.00075366,-0.146121904
name_7,B,4,-0.000135595,-2.75E-06,2.35E-07,0.842301949,2.65897505,0.00103573,-0.000787211,-0.068882222
name_7,B,5,-0.00032142,-2.05E-06,2.27E-07,0.449842499,2.079573983,0.000683778,-0.000955471,-0.163281303
name_7,B,6,5.02E-05,-4.54E-07,4.80E-08,-0.141508842,2.148252515,0.00040675,-0.000388228,0.025490006
name_7,B,7,0.000175958,7.03E-08,9.75E-08,0.437446794,2.203830874,0.000848208,-0.000257942,0.089386883
name_7,B,8,0.000307321,7.69E-07,8.65E-08,0.766626133,3.259830817,0.001054682,-0.000165609,0.156119092
name_7,B,9,0.000503536,1.01E-06,9.27E-08,1.073842023,3.98267454,0.001339167,-0.000158146,0.255796378
name_7,B,10,0.000833398,2.77E-06,3.56E-07,1.324542517,4.304707959,0.002534371,-0.000192444,0.423366032
name_7,B,11,0.000484937,1.90E-06,2.29E-07,1.717611,5.321982659,0.001893056,-0.000115852,0.246348008
name_7,B,12,-0.000165832,-3.79E-07,6.64E-08,-0.263031962,1.731301258,0.000276501,-0.000646312,-0.08424273
name_7,B,13,0.000715628,-9.26E-07,1.76E-07,-0.266184393,1.859115705,0.001371039,-0.000190775,0.363538823
name_7,B,14,4.17E-05,-1.69E-06,1.26E-07,0.029932814,2.194722243,0.000753291,-0.000634118,0.021162994
name_7,B,15,-0.000165748,-4.86E-06,6.12E-07,-0.445212833,1.883649562,0.000893728,-0.001717528,-0.084199815
name_7,C,1,-0.001526199,2.90E-06,6.85E-07,-0.402998696,2.285926886,0.000337185,-0.003226005,-0.775308971
name_7,C,2,0.000646521,-1.50E-06,4.13E-07,0.178651584,1.858948329,0.001857156,-0.000498428,0.328432886
name_7,C,3,-0.000428587,-1.52E-06,2.44E-07,0.856252269,3.509692217,0.00088335,-0.001335654,-0.217722028
name_7,C,4,0.000173313,-2.39E-06,3.86E-07,1.031848159,3.249583993,0.001759848,-0.000728792,0.088043034
name_7,C,5,-5.91E-05,-2.12E-06,5.48E-07,1.09319322,3.532076205,0.001934889,-0.001014541,-0.030024184
name_7,C,6,0.000568286,1.95E-07,9.65E-08,-0.018881564,3.027647355,0.001194543,-0.000506214,0.288689352
name_7,C,7,0.000397191,1.17E-06,3.79E-07,0.074533684,1.753700189,0.001556634,-0.000553766,0.201773272
name_7,C,8,0.000389567,8.25E-07,1.53E-07,0.292080888,1.879662856,0.001177558,-0.000363843,0.197900058
name_7,C,9,0.000581305,6.08E-07,8.65E-08,0.22879085,2.857804658,0.001233743,-0.000353555,0.295302786
name_7,C,10,0.001184386,4.36E-06,7.10E-07,0.357683052,2.017969265,0.002808141,-0.000403697,0.601668303
name_7,C,11,0.000338198,1.77E-06,4.03E-07,0.610493261,2.611199473,0.001880938,-0.000529136,0.171804422
name_7,C,12,0.000458685,-7.69E-08,1.99E-07,0.758201641,2.841477441,0.00159634,-0.000664683,0.233012181
name_7,C,13,0.001122059,1.54E-06,2.49E-07,0.738812843,4.328747648,0.002494244,-0.000385705,0.570005851
name_7,C,14,0.000395396,-1.38E-06,2.74E-07,1.196767148,3.883071763,0.001872911,-0.000650931,0.200861396
name_7,C,15,-0.000471848,-3.21E-06,2.77E-07,0.205405869,2.171493718,0.000564729,-0.001436839,-0.239698828
name_9,B,1,0.002516757,6.78E-06,4.07E-06,-0.085093034,1.545326116,0.00556535,-0.000832597,1.278512746
name_9,B,2,0.00084218,7.00E-06,5.20E-06,0.206078367,1.979554853,0.004938867,-0.002483009,0.427827602
name_9,B,3,0.000725522,4.31E-06,2.35E-06,-0.241424722,2.021833838,0.003006859,-0.002267261,0.368565097
name_9,B,4,-0.001703925,-3.41E-06,2.73E-06,-0.256999826,2.070777516,0.000983555,-0.00500278,-0.865593759
name_9,B,5,0.001576329,6.29E-06,2.32E-06,0.193647019,1.704546777,0.003828152,-0.000867219,0.800775131
name_9,B,6,0.00105215,6.87E-06,3.39E-06,-0.003812103,1.701461534,0.0035633,-0.002179472,0.534492021
name_9,B,7,-0.001676346,-1.34E-06,3.23E-06,-0.392644552,1.828842749,0.000937124,-0.005114764,-0.851583958
name_9,B,8,0.000545669,4.71E-06,2.39E-06,-0.242985438,1.738472866,0.002566944,-0.002275564,0.277199663
name_9,B,9,0.001559644,8.43E-06,4.50E-06,0.064320669,1.644185877,0.004499012,-0.002085449,0.792299139
name_9,B,10,0.000316434,4.81E-06,3.34E-06,-0.25217991,1.865365677,0.003141899,-0.003091266,0.160748611
name_9,B,11,0.002304599,1.08E-05,4.18E-06,0.553019848,1.706196675,0.005606982,-0.000260702,1.170736506
name_9,B,12,0.001430074,1.22E-05,5.07E-06,0.689498976,1.76162395,0.005285937,-0.001215503,0.726477761
name_9,B,13,-0.000217118,2.44E-06,2.41E-06,0.007626645,2.075129517,0.002617651,-0.003133603,-0.110295975
name_9,B,14,0.001376712,1.34E-05,5.99E-06,0.667502404,1.673141172,0.005475739,-0.001229408,0.699369608
name_9,B,15,0.001516795,8.77E-06,2.83E-06,0.700853978,1.937640331,0.004736857,-0.000462169,0.770531676
name_9,A,1,-0.001037256,-1.79E-06,6.45E-07,-0.117226108,2.299637375,0.000463748,-0.002681537,-0.526926125
name_9,A,2,-0.002431313,-3.04E-06,1.01E-06,0.947741731,3.193614098,0.000366777,-0.003937291,-1.23510683
name_9,A,3,-0.001126178,-1.07E-06,4.68E-07,-0.111357258,2.009716762,0.000181442,-0.002328348,-0.572098553
name_9,A,4,-0.002012691,-4.79E-06,1.85E-06,0.136428453,1.558618315,0.000229285,-0.004180391,-1.022447104
name_9,A,5,-0.000699642,-1.81E-07,3.91E-07,-0.242809792,2.17594637,0.000861097,-0.001830341,-0.355418273
name_9,A,6,-5.72E-06,5.28E-06,1.61E-06,-0.432969536,2.831886443,0.002968366,-0.002825724,-0.002906854
name_9,A,7,-0.001747983,-3.27E-06,1.31E-06,0.016737515,1.612518914,0.000328925,-0.003531321,-0.887975123
name_9,A,8,-0.000955934,4.95E-06,1.67E-06,0.024089126,2.834204935,0.002557489,-0.003465843,-0.485614271
name_9,A,9,0.000399834,6.56E-06,2.34E-06,-0.232660346,2.46125942,0.003749153,-0.002731526,0.20311577
name_9,A,10,-0.000609533,1.57E-06,1.04E-06,-0.292279758,1.835395454,0.000913521,-0.002432489,-0.309642718
name_9,A,11,-0.000519261,3.73E-06,1.19E-06,-0.204047095,2.348682293,0.001770073,-0.002705506,-0.263784629
name_9,A,12,-0.00085026,3.52E-06,9.34E-07,0.127629242,2.200680339,0.001172253,-0.002508154,-0.43193215
name_9,A,13,-0.001384148,-1.25E-06,1.75E-06,-0.715379106,2.559811828,0.000329354,-0.004554328,-0.703147218
name_9,A,14,-0.001097092,3.91E-06,1.33E-06,-0.173512296,2.131149411,0.00102618,-0.003377666,-0.557322712
name_9,A,15,-0.000248244,3.38E-06,7.22E-07,-0.730099333,2.760410483,0.001047328,-0.002233064,-0.126107835
name_9,C,1,0.001661134,3.24E-06,8.54E-07,-0.125136456,1.774415561,0.00311736,-5.22E-05,0.843855985
name_9,C,2,0.000409496,1.94E-06,5.56E-07,0.326869241,1.751018537,0.001830498,-0.000521468,0.208024028
name_9,C,3,0.001156202,8.95E-06,2.34E-06,0.726726008,1.837961225,0.003790451,-0.00038717,0.587350774
name_9,C,4,-0.000212692,3.44E-06,1.03E-06,0.378220485,1.786438307,0.001721762,-0.001627385,-0.10804741
name_9,C,5,0.000916415,5.83E-06,1.12E-06,0.759003812,1.958946356,0.002917095,-0.000259948,0.465538677
name_9,C,6,0.003382997,1.57E-05,5.78E-06,0.400376527,1.593669942,0.007338638,-0.000226317,1.718562224
name_9,C,7,0.000336793,5.73E-06,1.38E-06,0.533814157,1.860705854,0.002605752,-0.000939426,0.171090897
name_9,C,8,0.002291213,1.52E-05,5.88E-06,0.503773065,1.608611997,0.006488456,-0.000265427,1.163936083
name_9,C,9,0.004792789,1.94E-05,9.06E-06,0.355332645,1.704234624,0.010002752,-0.000324197,2.434736921
name_9,C,10,0.001313882,9.11E-06,2.40E-06,0.49403333,1.780335586,0.004203008,-0.000581297,0.667452075
name_9,C,11,0.001810405,8.92E-06,2.17E-06,0.619413203,1.888533861,0.004684926,-0.000303411,0.919685756
name_9,C,12,0.00202131,1.21E-05,3.62E-06,0.483377404,1.696035653,0.005477092,-7.23E-05,1.026825559
name_9,C,13,0.000268897,4.81E-06,1.14E-06,0.423826471,1.919560503,0.002354916,-0.001231274,0.136599654
name_9,C,14,0.002282458,1.39E-05,4.74E-06,0.423491725,1.68006831,0.006042249,-0.000564283,1.159488898
name_9,C,15,0.001462852,5.55E-06,9.07E-07,0.651675206,2.085067028,0.003367024,-0.00018946,0.743128606
name_10,B,1,-0.000378209,-1.03E-05,3.01E-06,0.361042398,1.760027502,0.002789314,-0.002626585,-0.192130287
name_10,B,2,-0.001235239,-8.35E-06,1.81E-06,0.173394194,1.466756683,0.000912468,-0.002932351,-0.627501274
name_10,B,3,-0.001660297,-1.20E-05,3.38E-06,-0.007821689,1.379198565,0.000871244,-0.00419683,-0.843430745
name_10,B,4,-0.000851488,-7.04E-06,1.32E-06,0.066866289,1.60031439,0.000844936,-0.002702937,-0.432555872
name_10,B,5,-0.001818904,-1.27E-05,3.81E-06,0.150414487,1.449585875,0.00119669,-0.004588512,-0.924003249
name_10,B,6,-0.000918509,-8.09E-06,1.53E-06,0.025452303,1.580472907,0.001086415,-0.002719808,-0.466602521
name_10,B,7,-0.001427316,-1.26E-05,4.04E-06,0.341931381,1.709782952,0.002288633,-0.004507417,-0.725076498
name_10,B,8,-0.001062282,-1.08E-05,2.97E-06,0.203606959,1.569579425,0.001850845,-0.003468485,-0.539639467
name_10,B,9,-0.001751275,-1.23E-05,3.44E-06,-0.032900337,1.460433736,0.0008451,-0.004677798,-0.889647597
name_10,B,10,-0.000712447,-1.33E-05,5.72E-06,0.670886658,2.036525724,0.003982802,-0.003295905,-0.361922888
name_10,B,11,-0.001914809,-1.68E-05,6.64E-06,0.159062333,1.594352091,0.002374955,-0.00570177,-0.972723112
name_10,B,12,-0.001755485,-1.32E-05,4.06E-06,-0.039856243,1.471937475,0.001172015,-0.004887776,-0.891786297
name_10,B,13,-0.001739385,-1.08E-05,2.70E-06,0.184353863,1.681393646,0.001051633,-0.004522753,-0.883607425
name_10,B,14,-0.001342488,-9.93E-06,2.29E-06,-0.081136377,1.477949005,0.000802679,-0.003592418,-0.681983747
name_10,B,15,-0.000702043,-6.62E-06,1.06E-06,0.155128411,1.963623817,0.001077189,-0.002751145,-0.356637712
name_10,C,1,0.001256774,-5.10E-06,1.35E-06,0.841136268,2.476006946,0.00380319,-5.95E-05,0.638441309
name_10,C,2,0.000114272,-2.60E-06,4.39E-07,0.709372613,2.50179544,0.001583537,-0.000738027,0.058049936
name_10,C,3,-0.000628596,-6.36E-06,1.13E-06,0.082968609,1.720086742,0.000960131,-0.002432867,-0.319326553
name_10,C,4,-0.0007409,-5.00E-06,6.12E-07,0.153558505,1.330504105,0.00039454,-0.001786776,-0.376377193
name_10,C,5,5.83E-05,-5.49E-06,9.54E-07,0.062377888,1.619079087,0.001525454,-0.001514051,0.02963001
name_10,C,6,-0.000567672,-4.56E-06,5.56E-07,-0.08613023,1.47385904,0.000562442,-0.00178204,-0.288377234
name_10,C,7,-0.000898733,-7.61E-06,1.46E-06,0.050538881,1.269736764,0.00078465,-0.002581061,-0.456556273
name_10,C,8,-0.00102227,-7.25E-06,1.22E-06,0.052824822,1.382245802,0.000553337,-0.002612668,-0.519313378
name_10,C,9,-0.001050799,-4.08E-06,4.21E-07,0.551188369,2.031127043,0.000310847,-0.001900129,-0.533805971
name_10,C,10,-0.000711538,-1.08E-05,3.11E-06,0.523385223,1.866872185,0.002735021,-0.002751264,-0.361461448
name_10,C,11,-0.001380053,-9.85E-06,2.34E-06,0.407097494,1.660324545,0.001290307,-0.003438888,-0.701066986
name_10,C,12,-0.001323957,-6.00E-06,8.47E-07,0.301523511,1.612344777,0.000343208,-0.002703748,-0.672570121
name_10,C,13,-0.002221205,-1.19E-05,3.24E-06,0.352927857,1.623770059,0.000726133,-0.004507417,-1.128372273
name_10,C,14,-0.001166381,-7.70E-06,1.40E-06,-0.109429787,1.5950316,0.000441571,-0.003192679,-0.592521787
name_10,C,15,-0.001240717,-7.09E-06,1.14E-06,0.138860944,1.445657166,0.000346364,-0.002771361,-0.630284479
name_10,A,1,-0.002630004,-8.42E-06,1.90E-06,0.074266567,2.668928575,5.95E-05,-0.005701749,-1.336042062
name_10,A,2,-0.000185991,-5.07E-06,8.69E-07,0.071411034,2.261496254,0.00148425,-0.002182343,-0.094483654
name_10,A,3,0.000357883,-8.38E-07,2.93E-07,-0.544953672,2.671347214,0.001174497,-0.000962979,0.181804743
name_10,A,4,0.000582165,5.72E-07,2.88E-07,-0.427874909,2.081052494,0.001373174,-0.000461515,0.295740008
name_10,A,5,0.000271542,7.25E-08,2.16E-07,0.04379085,2.259852405,0.001099095,-0.00068375,0.137943339
name_10,A,6,-0.000109735,1.14E-06,3.58E-07,-0.070994697,1.768833007,0.000898154,-0.001167816,-0.055745307
name_10,A,7,-0.000504211,-1.40E-07,6.97E-07,-0.294992844,2.257438424,0.000841667,-0.00223996,-0.256139404
name_10,A,8,-0.0006729,1.35E-06,6.65E-07,0.037332151,1.822820044,0.000748174,-0.002008658,-0.341833184
name_10,A,9,-0.000412988,8.41E-07,1.68E-07,-0.466269898,1.850353879,9.69E-05,-0.001215109,-0.209798106
name_10,A,10,0.000900862,2.02E-06,1.02E-06,0.290134554,2.283446934,0.003011795,-0.000768823,0.457637914
name_10,A,11,1.74E-05,-6.31E-07,2.45E-07,-0.429824995,3.27248321,0.000863033,-0.0012847,0.008828606
name_10,A,12,-0.000310813,3.40E-07,2.68E-07,-0.010870498,2.137437249,0.000517388,-0.001398511,-0.15789298
name_10,A,13,-0.000463601,-1.16E-06,3.69E-07,-0.48476268,3.335929922,0.000737793,-0.001971201,-0.235509538
name_10,A,14,-8.54E-06,-4.42E-07,3.91E-07,-0.206358119,2.855873569,0.001066926,-0.001485376,-0.004337763
name_10,A,15,0.000402593,7.80E-07,2.03E-07,-0.193281378,2.067120357,0.001207067,-0.000444009,0.204517336
name_11,C,1,0.004404892,2.64E-05,2.12E-05,0.368288764,2.129956987,0.014358251,-0.001626714,2.237685356
name_11,C,2,,,,,,,,
name_11,C,3,0.004426936,2.49E-05,1.52E-05,-0.106838455,1.315234504,0.00963975,-0.000666802,2.248883368
name_11,C,4,0.001291998,3.91E-06,4.17E-07,-0.279281818,1.853551183,0.002350463,-0.000137136,0.65633483
name_11,C,5,0.004391047,1.93E-05,9.05E-06,-0.228943923,1.387266989,0.00827113,-1.94E-05,2.230651963
